Unnamed: 0,text,aspect,label
2208,我在这里: #杭州市-西湖区#去西湖[嘻嘻],这是一条关于旅游的评论,0
2209,感谢@深圳-杨猛 哥的盛情款待[嘻嘻] 很久没喝白的了 泸州老窖56度拼了走你~~~,这是一条关于旅游的评论,0
2210,@文乙LOVE_AHJ 明信片收到了呢，拍的真好，我会珍藏的，十分感谢！[可爱],这是一条关于宠物的评论,1
2211,文明，就是TMD一泡尿！！,这是一条关于科普的评论,0
2212,@新疆踢球者:这个消息让很多人寒心，我个人觉得这个决议太荒唐，这是在惩罚学生，这应该是学校的错误，他们还要继续实现自己的梦想，乙级联赛是最好的展示平台，他们扼杀了他们的梦想，等待他们的又是一大堆补考，领导和教练你们好狠心。,这是一条关于运动的评论,0
2213,特么超期待这只丧失的泰迪,这是一条关于宠物的评论,1
2214,//@宅腐微博精选: 【米国喜剧】 泰迪熊， 尼玛太欢乐了~~,这是一条关于宠物的评论,1
2215,一副madao的表情不过还挺萌的,这是一条关于宠物的评论,1
2216,//@银魂精选:[哈哈],这是一条关于宠物的评论,1
2217,亲爱滴@流量用不完的Liz小公子 ，我们在一起吧~~[爱你],这是一条关于宠物的评论,1
2218,#系统管理员# 已经删掉我快10条微博了，我会不会象 @作业本 一样被消失阿？？？,这是一条关于数码的评论,0
2219,@罗志祥 等你哦[亲亲][亲亲][花心],这是一条关于时事的评论,1
2220,"MD, 记者不问你Y也不说啊~~",这是一条关于教育的评论,0
2221,互相毒害的中国人让人绝望,这是一条关于历史的评论,0
2222,//@佳才网黄旭海: 该死的中国人,这是一条关于时事的评论,0
2223,[哈哈]@立二拆四 也不会掉队的！,这是一条关于情感的评论,0
2224,@yunzhengxiawei说：我昨天去我们这儿的农大吃饭，眼见一个男生腋下夹着一本书，写着“中兽医学”这几个字，我还以为我看错了呢，回头一查还真有这么一门。,这是一条关于教育的评论,0
2225,我就好奇了，牛羊猪狗们的面色不容易看出来，舌苔不好检查，脉搏更是没法摸，还不会说话，这中兽医学怎么望闻问切去啊。,这是一条关于宠物的评论,0
2226,／我被打败了。。。,这是一条关于娱乐的评论,0
2227,//@漂泊ing的李小鱼:真是各显神通啊呵呵,这是一条关于情感的评论,0
2228,和@唐师曾丢失双肩包的遭遇相比，我真是幸运的。,这是一条关于运动的评论,0
2229,再次衷心感谢！,这是一条关于教育的评论,0
2230,很完美……,这是一条关于旅游的评论,0
2231,感谢@大Ben熊猫叫不高兴要开心 的组织活动…,这是一条关于宠物的评论,0
2232,详见腾讯微博实名……[哈哈],这是一条关于宠物的评论,0
2233,成本价后面想特么加几个0就加几个0，那就是中石油、中石化、国有淫行，哼哼，反正全TMD是殃企。,这是一条关于证券的评论,0
2234,我在Yun Home*^o^*：刚到家，路上网络不给力，一路不能发微博，哼！,这是一条关于情感的评论,0
2235,这孩子今天辛苦，跟了一路，啥也没吃。,这是一条关于育儿的评论,0
2236,[吃惊]这才100个亿呢，还要多加 00 ——两个蛋,这是一条关于房产的评论,0
2237,允许我发自肺腑的叫你一声''宝宝''吧！,这是一条关于育儿的评论,1
2238,@周笔畅 i love you！,这是一条关于文化的评论,1
2239,//@Helpful-Hardy_Trespassing: 不要黑豆浆，我最爱豆浆了,这是一条关于时事的评论,0
2240,用心支持活动，参与就有机会，为了希望不断努力。,这是一条关于宠物的评论,1
2241,期待一份好运的降临。,这是一条关于情感的评论,1
2242,哎，真是不吐不快啊。,这是一条关于娱乐的评论,0
2243,其实作者的文字不错，我只是，看得非常压抑，而且失望悲观，许是上了年纪的原因，又或者角度不同的缘故，真心不喜爱这样的故事。,这是一条关于情感的评论,0
2244,儿童节快乐﹁ ﹁ 今天可以多吃点唷！,这是一条关于育儿的评论,0
2245,CCTV9-《春晚》纪录片韩庚cut 录制：庚小胖 看着只有短短的三分钟不到的时间，每个动作幅度时间都必须分毫不差，亲爱的，我们看着好骄傲，只是心疼，因为更想看到亲爱的你的歌曲，只是觉得可以再长点，因为很爱你！！！,这是一条关于娱乐的评论,1
2246,//@疯孓疯了_y:别吓我啊！！,这是一条关于科技的评论,0
2247,太好了！！！！,这是一条关于旅游的评论,0
2248,//@伦敦奥运新闻:中国冯喆是冠军！！！！！！,这是一条关于运动的评论,0
2249,他为中国夺取了第32枚金牌！！！！！！！！！,这是一条关于运动的评论,0
2250,我赫然发现我那本书豆瓣和当当上居然都有页面了 |ad_type=0|sys_id=1,这是一条关于科技的评论,0
2251,很喜欢的一首歌《天鹅的梦》很多人都应该听的~歌词写得很好，词也做的很好~在中和俊秀在节目里都唱过的~希望看过听过的人请记住，不要放弃自己的梦想。,这是一条关于娱乐的评论,1
2252,#胡夏#求小肚皮走秀 [花心][花心][花心][花心][花心],这是一条关于文化的评论,1
2253,//@疯狂菜团子i夏:看来是胡老板你输了吧[哈哈],这是一条关于娱乐的评论,1
2254,@易到用车网 太给力了，下雨叫车说一个小时内安排，结果10分钟就到了，牛逼！,这是一条关于汽车的评论,1
2255,比大雨还及时！[爱你],这是一条关于宠物的评论,1
2256,"@王栎鑫 杭州吊丝大爬梯已经传达'很庆幸认识那么多朋友'是五年最大的收获'被开麻耳大感动到的一段话＂前世是不是回眸千百次,才修得如今的相见相知!",这是一条关于情感的评论,0
2257,那个穿黑衣服男的是韩寒..左边的确实杆子是斜的.哈哈.,这是一条关于娱乐的评论,0
2258,//@David-----Yang：真是sb看不出那球竿是斜的 为了出风头都不要脸了,这是一条关于运动的评论,0
2259,一不小心，被楼下的[狗]小狗给咬了！,这是一条关于宠物的评论,0
2260,咳…,这是一条关于教育的评论,0
2261,伤不起…,这是一条关于娱乐的评论,0
2262,真的伤不起。,这是一条关于娱乐的评论,0
2263,一个月要打三针，忌：酒、辛辣、海鲜、[大哭][大哭][大哭]丁哥@霞客丁 你也伤不起吧,这是一条关于情感的评论,0
2264,我爱篮球，盲目而执着，就是这么简单，同意的转！,这是一条关于运动的评论,1
2265,很有创意的招聘广告！,这是一条关于科普的评论,1
2266,中华文字真心强大！,这是一条关于文化的评论,1
2267,为中华文字骄傲。。。。。,这是一条关于文化的评论,1
2268,[怒]不孝儿媳缺德!,这是一条关于情感的评论,0
2269,【一群最普通的爱国者，或许他们并不像影视中的英雄那么高大伟岸，或者他们就是一群街上常见的阿伯，但他们却可以冒着生命危险，却呼唤祖国土地的回来！！！】,这是一条关于历史的评论,1
2270,可能要走了，舍不得离开你们@小小芬的那些事儿 这里太有度假的感觉了,这是一条关于旅游的评论,0
2271,搞成gif真要命[抓狂],这是一条关于娱乐的评论,0
2272,好难过。[委屈]@李毅刚pisces,这是一条关于情感的评论,0
2273,[怒]我没中奖，我就觉得这里面有黑幕,这是一条关于娱乐的评论,0
2274,到底死了多少人？,这是一条关于历史的评论,0
2275,到底死了多少人？,这是一条关于历史的评论,0
2276,从扎针事件到文交所事件，从游泳池事件到大港事件，为什么天津每次发生“事故”都会出现网上的传言，为什么每次政府公布的事故“真相”都与网上的传言不符？,这是一条关于教育的评论,0
2277,为什么？,这是一条关于科普的评论,0
2278,我天这是多大的面子新浪居然都报了……,这是一条关于娱乐的评论,0
2279,喝完后希望能睡个好觉'头痛'头晕'及困但睡不着''这是TMD怎么啦'' @图钉）,这是一条关于科普的评论,0
2280,#伤心指数#告诉我，原来你们是最让我伤心的人。(17:02),这是一条关于情感的评论,0
2281,回复@林轩Ted:他开他的口 你不答应就是了...犯的着上纲上线损人家嘛,这是一条关于娱乐的评论,0
2282,走完红毯，颁奖礼准备开始咯！,这是一条关于娱乐的评论,0
2283,#百合奖#感谢@JuliaWeddingNews 这么美美的礼裙，仙女的颜色！[红心][爱心发光],这是一条关于情感的评论,0
2284,完全想象不出浪漫..希望不要太搞笑了..[偷笑],这是一条关于宠物的评论,0
2285,//@祖祖希希：傻祖[嘻嘻],这是一条关于娱乐的评论,0
2286,这公司好玩。[围观],这是一条关于证券的评论,1
2287,//@Mian绵绵:[鼓掌][鼓掌],这是一条关于情感的评论,1
2288,【音乐·记忆】颈下闪耀的光，锁住的是黑暗下两抹晶莹的泪，#NANA#里的伤，让你寻觅不到痕迹，喜欢的心情，却一直未变。,这是一条关于情感的评论,1
2289,那时不知不觉牵起的手，其实，一直都想要紧握。,这是一条关于情感的评论,1
2290,期待更大咖的装扮~,这是一条关于宠物的评论,1
2291,巴萨什么的 最亮的永远都是最后一句 哈哈哈哈 @苍央老湿,这是一条关于宠物的评论,0
2292,OMG，话不多先生EZtruth在NBA新一届赛季中以年薪2378万美金的薪水加盟迈阿密热火队，并在队中担任总是首发的最佳第六人。,这是一条关于运动的评论,0
2293,坚决反对干涉美国内政！,这是一条关于军事的评论,0
2294,//@吴淑平:没脑的官员。,这是一条关于时事的评论,0
2295,最近喜欢听这首薛凯琪的《奇洛李维斯回信》[视频],这是一条关于文化的评论,1
2296,此啪啪啪非彼啪啪啪，此啪啪啪是脆生的，你们想的啪啪啪是他对小胖@李佳恒qimu88:（啪啪啪）醒醒啊傻逼，这里是中国！,这是一条关于科技的评论,0
2297,看，我们爱上电影网的演员参加的百合奖，多么美丽，笑的多么灿烂！,这是一条关于娱乐的评论,1
2298,喜欢喝蜜桃多的人，好忧伤= =,这是一条关于宠物的评论,1
2299,不行，我还在笑，我的笑点好奇怪啊，啊哈哈哈哈哈哈哈,这是一条关于宠物的评论,0
2300,//@申奥_奥特慢:笑好久[嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈],这是一条关于宠物的评论,0
2301,任志强口口声声民主，我问你：你的职务是选出来的吗？,这是一条关于娱乐的评论,0
2302,//@思念毛泽东:任大炮一个没有思想灵魂的小瘪三，一个靠剥削大众人民血汗钱迅速一夜暴富的吸血鬼，一个出卖祖宗的败类，公然站在汉奸立场污蔑英雄雷锋,这是一条关于时事的评论,0
2303,张江男在50元人民币上发现了《西游记》师徒四人的Q版脸谱，比之前的“百元跪拜猫”更为惊人，在网上被疯狂转载。(via@Happy张江),这是一条关于文化的评论,0
2304,[哈哈]我居然看完了，MD半夜了……,这是一条关于宠物的评论,0
2305,//@徐巍:太劲爆太搞笑了[哈哈]！,这是一条关于宠物的评论,0
2306,超赞！,这是一条关于旅游的评论,1
2307,伊藤润二的 好可怕T.T @早安丶晚安丶心语: 残害了无数中国同胞多年的重口味恐怖片，要看看不？[生病],这是一条关于娱乐的评论,0
2308,用心唱歌的好声音 好听,这是一条关于情感的评论,1
2309,//@小男男是也: 很棒,这是一条关于时事的评论,1
2310,第一次异地合作哈激动哈紧张！,这是一条关于宠物的评论,1
2311,夫人你萌到我无法直视痴汉全开！,这是一条关于宠物的评论,1
2312,上海的天空太美天气太给力啦！~\(≧▽≦)/~,这是一条关于旅游的评论,1
2313,支持支持~期待好运气啦~~~\(≧▽≦)/~啦啦啦\(^o^)/,这是一条关于宠物的评论,1
2314,终于等到啦！,这是一条关于旅游的评论,0
2315,80后90后再一次热血沸腾！,这是一条关于军事的评论,0
2316,为了此刻，我已经在佛前祈愿了20年。,这是一条关于情感的评论,0
2317,最亲爱的何老点，生日快乐！！,这是一条关于历史的评论,1
2318,我看也就是摆阔，不过，也违反警用管制的！,这是一条关于汽车的评论,0
2319,//@NB的壮汉陆海泉: 腐败的不得了啊,这是一条关于时事的评论,0
2320,没有SS501你唯个屁,这是一条关于数码的评论,0
2321,//@Lucky_想跟二货bobo的不点:没有#SS501#你唯个P！,这是一条关于娱乐的评论,0
2322,求扩散，求申诉。[泪]前几天从建行学院路那个ATM机取出来一千块钱，今天早上买东西发现不对劲了，居然有三张连着的假币！,这是一条关于文化的评论,0
2323,现在的银行都是这样了吗？？？！！,这是一条关于房产的评论,0
2324,喜欢这个声音[鼓掌][鼓掌][鼓掌],这是一条关于情感的评论,1
2325,//@中国好声音:导师可是专业的哦！[可爱][可爱],这是一条关于宠物的评论,1
2326,总算学会了如何截图整个网页，哈哈！,这是一条关于宠物的评论,0
2327,话说要感谢某位大叔~嘿嘿。。,这是一条关于宠物的评论,0
2328,我还以为是penny,这是一条关于数码的评论,0
2329,//@LyninHPD: 恭喜,这是一条关于财经的评论,0
2330,做好啦！[哈哈][哈哈][哈哈]@永生家驹蕾蕾 妹妹，不错吧！,这是一条关于宠物的评论,0
2331,我已经到达机场，到拉萨会拍张照片给你，记着哦，你要自己去一次，加油，几米[耶][鼓掌],这是一条关于旅游的评论,1
2332,不过昨晚木有等到房间，所以很快就散伙了。,这是一条关于房产的评论,0
2333,但是见到了几个久违的同学，也蛮开心的。,这是一条关于教育的评论,0
2334,我爱丽姐，丽姐爱我，对我来说贤宝贝算什么！[思考][鼓掌][花心][亲亲][偷笑]@肖小贤 [haha][亲亲][花][喜],这是一条关于情感的评论,1
2335,和哈哈哈哈哈哈哈哈哈哈！！！！！！！,这是一条关于宠物的评论,0
2336,这画面真是太治愈啦！,这是一条关于宠物的评论,1
2337,晨报君也好想和它们一起玩耍！[心] via@微天下,这是一条关于宠物的评论,1
2338,《古惑仔》陈浩南，经典难忘，那些年我们追得的香港电影~,这是一条关于娱乐的评论,1
2339,@小七7柒: 哈哈我猜对了！！！,这是一条关于宠物的评论,0
2340,那个牛仔短裤果然是球球[花心],这是一条关于娱乐的评论,0
2341,先考核官员再说，别老捏软柿子，笼络民心而已。,这是一条关于教育的评论,0
2342,#天翼QQ智能手机#QQ陪伴我二十年了，是我不能割舍的朋友！,这是一条关于数码的评论,1
2343,好羡慕画画好的同学[好喜欢][羞嗒嗒],这是一条关于文化的评论,1
2344,//@黍稷重穋: 好赞！,这是一条关于文化的评论,1
2345,我是害怕了[爱心传递],这是一条关于育儿的评论,0
2346,@汪东城 太帅了[太开心][太开心][太开心]真的是迫不及待想看完整的#你在等什么# MV及参加签唱会，听你摇滚东现场Live[鼓掌][鼓掌][鼓掌][赞][赞][赞],这是一条关于娱乐的评论,1
2347,晕，刚刚对地铁报有点好感的时候，竟然被这个雷人的头条给郁闷了。,这是一条关于宠物的评论,0
2348,@羊城地铁报 #遇见地铁报#我真难受，这样的编辑，这样的报纸，这样的水平，真不愧是制造垃圾的罪魁祸首。,这是一条关于时事的评论,0
2349,幸好不是自己采写的新闻，要不记者指不定咋死？,这是一条关于娱乐的评论,0
2350,但新华社能出这样的新闻，水平也真他妈不怎么的！,这是一条关于娱乐的评论,0
2351,//@love卡七:看来宝贝们都爱玩这种把球球塞进洞里的玩具~~哈哈~[花心]宝贝真帅气[亲亲],这是一条关于育儿的评论,0
2352,明天终于可以听现场了/(ㄒoㄒ)/~~半年多没听过了~,这是一条关于娱乐的评论,0
2353,//@傻瓜亲儿:[嘻嘻],这是一条关于情感的评论,0
2354,BS他们，我前面遛狗你知道我在马路中间看到什么伐，一只用过的避孕套，圆圆想要上去闻，我绳子一收拉回来，哈泥心,这是一条关于宠物的评论,0
2355,//@大葱小姐: 既然此狗穿衣戴圈实有主人的，走失的可能性很大，为什么不再等等，或者干脆不要领走，等我拍照上微博给他找主人呢，真的太BS这家人家了，13点，神经病真是死不光。,这是一条关于宠物的评论,0
2356,现在吃喝玩乐超级享受，不要到时候风险让老百姓承担。,这是一条关于旅游的评论,0
2357,//@刘恺恩:胡说,这是一条关于时事的评论,0
2358,再BS一次新快报!!!,这是一条关于财经的评论,0
2359,[可怜]就死皮赖脸,这是一条关于情感的评论,0
2360,//@为CriSuk而着迷的阿佑酱T3T: 呸！,这是一条关于情感的评论,0
2361,你自己留着吧＞＜~,这是一条关于情感的评论,0
2362,#LOVE NBA球馆抢座看季后赛赢篮球背包# 我太幸运了！,这是一条关于运动的评论,0
2363,可以踏实看,这是一条关于情感的评论,0
2364,还是在妈妈铺面旁边[闭嘴][闭嘴][衰][衰]那巨声吓惨我,这是一条关于情感的评论,0
2365,太棒了，祝你问鼎！！！！,这是一条关于历史的评论,1
2366,哈哈哈哈哈哈哈哈我以为他穿了条黑白的裙子,这是一条关于育儿的评论,0
2367,//@强赫圭-biwdaJG1977:胯下和布景融为一体更显拉风[哈哈],这是一条关于时事的评论,0
2368,[啦啦啦啦]@曹强强强强 生日哈皮[月亮],这是一条关于宠物的评论,0
2369,@米蒽 来看这个，太可爱了！,这是一条关于宠物的评论,0
2370,笑屎我了。。,这是一条关于宠物的评论,0
2371,特别是后面调小声和气音[兔子][笑哈哈],这是一条关于宠物的评论,0
2372,魏晨，你不回别人，专回包子，你可知道我内心是怎样的澎湃[泪],这是一条关于娱乐的评论,0
2373,//@魏晨: 谢谢杰仔，看到你和娜姐送的大花篮…,这是一条关于娱乐的评论,0
2374,给力…,这是一条关于旅游的评论,0
2375,期待…,这是一条关于文化的评论,0
2376,cool man…[酷],这是一条关于娱乐的评论,0
2377,不远万里来通州打球，结果就遇见黄色警报，瞬间就人品碎裂了。。。。,这是一条关于运动的评论,0
2378,"警察没来你让打个造型。[弱] 小伙们,好样的！",这是一条关于宠物的评论,1
2379,//@揭露社会善与恶:实拍山东枣庄城管打伤老人遭中学生围殴，[围观]好样的！[给力]90后！,这是一条关于情感的评论,1
2380,未来有希望了！！[酷],这是一条关于数码的评论,1
2381,//@郭云权: 嗯，是不像话，太不像话,这是一条关于思想的评论,0
2382,好可爱哦 哎。。。,这是一条关于宠物的评论,1
2383,真心怕了巨型犬打着溜狗的名义去被狗遛,这是一条关于宠物的评论,1
2384,我给李俊昊跪了！！！！,这是一条关于娱乐的评论,1
2385,太TM好听了，JUNHO for Wondergirls——《girlfriend》在线听戳：@深沟Nuneo的咩姐,这是一条关于情感的评论,1
2386,不要说了我要哭了TAT。,这是一条关于情感的评论,0
2387,不要说了要出人命了=///= @叶子MA,这是一条关于情感的评论,0
2388,"金亨俊《ESCAPE》给台湾歌迷的话,矮牙亨俊讲中文也好可爱,我矮你们～啊牛（挥手 [视频]",这是一条关于娱乐的评论,1
2389,微博不是万能的吗，咋会找不到个大活人呢？[话筒][话筒][话筒],这是一条关于娱乐的评论,0
2390,都不好意思了！[害羞][害羞],这是一条关于宠物的评论,0
2391,姐姐是大好人[哈哈],这是一条关于宠物的评论,1
2392,//@远离的梦想:是额呀[哈哈],这是一条关于宠物的评论,1
2393,支付宝越做越好了...但有一点不爽...,这是一条关于科技的评论,0
2394,照片墙搞定啦！[傻笑][傻笑][傻笑] 真心稀饭～就等着换里面照片了～ @-MargueRita-,这是一条关于宠物的评论,0
2395,哎！,这是一条关于教育的评论,0
2396,无语~~删除也好，不看也好，眼不见的心不烦~~和俗人虚伪的人一般计较，不看不听也罢！,这是一条关于情感的评论,0
2397,"嗯~口感嘎嘣脆,味道就像鸡肉一样~[奥特曼]荒野求生，关注学习@荒野求生日记",这是一条关于时事的评论,1
2398,现在先给孩子洗澡[泪],这是一条关于育儿的评论,0
2399,//@歪兔兔: 妈的，刚刚干完，就看到这个围脖，十分不爽,这是一条关于情感的评论,0
2400,太帅了！！,这是一条关于军事的评论,1
2401,//@感性恨嫁女: 太牛掰了！！！,这是一条关于情感的评论,1
2402,就像那晚，你在地铁口转身，消失不见，我在东直门外游荡，痛彻心扉！,这是一条关于情感的评论,0
2403,//@残风以逝: 夜深人静更显悲伤，落寞,这是一条关于思想的评论,0
2404,现在的一些舆论氛围和某些人的思路真的令人很费解,这是一条关于教育的评论,0
2405,//@妩媚rongrong1950: 这是典型的中国特色，国人的悲哀！,这是一条关于文化的评论,0
2406,美帝官员最爱吃中餐，顺便还能陷害我国清廉敬业的领导，美帝太坏了,这是一条关于历史的评论,0
2407,//@学生小韩:真奇怪，这有什么好和谐的，外媒发布文章的URL都给出来了，不算造谣吧！,这是一条关于娱乐的评论,0
2408,此地无银三百两！,这是一条关于历史的评论,0
2409,一起发信息给他，嬲他的娘！！！,这是一条关于娱乐的评论,0
2410,//@大哥你就从了小金刚吧: 让他拿着四百块买药吃吧。,这是一条关于时事的评论,0
2411,希望狗狗在极乐世界安好。,这是一条关于宠物的评论,0
2412,奖品好给力，我也天天来给力的转发，期待收获的那一天,这是一条关于运动的评论,1
2413,[视频] 感觉非常过瘾，女儿多次惊叹太酷了！,这是一条关于育儿的评论,0
2414,整出剧的舞美是最令人叹为观止的，如真的水彩画一般。,这是一条关于文化的评论,0
2415,哈哈哈，不盈利就别干了，搞死你还不简单,这是一条关于宠物的评论,0
2416,我是上天派来勾引你的！！[偷笑][偷笑][偷笑],这是一条关于宠物的评论,0
2417,//@尹晓娇Ailsa [偷笑],这是一条关于情感的评论,0
2418,果然在看自己的新闻…,这是一条关于娱乐的评论,0
2419,擦…,这是一条关于文化的评论,0
2420,牛逼！,这是一条关于教育的评论,1
2421,真是高富帅与白富美~~btw老板演的真好，有气质哇,这是一条关于娱乐的评论,1
2422,//@时光磨坊映像 ！[嘻嘻],这是一条关于文化的评论,1
2423,"【tvreport】[金在中JYJ] ""仁医""金在中,愈发成熟的""泪水""演技,""名品场面best3"".韩国观众们说道:""因为是寡言的男人金景桌的泪水,更令人心酸"",""就因为金在中,每周都会死守本放"",""眼神演技大发!",这是一条关于娱乐的评论,1
2424,"越发期待呢"". @金在中最高_韩社长特助",这是一条关于时事的评论,1
2425,小强啊小强··我该说你啥好？,这是一条关于运动的评论,0
2426,@园园_HappyYuchun: 我们就别进了吧 占位子还不拉屎[挖鼻屎],这是一条关于时事的评论,0
2427,还能再欢乐点吗，看一次笑趴一次!,这是一条关于宠物的评论,0
2428,SMCody果然是神一般的存在[哇哈哈][哇哈哈]只有你想不到的没有他们做不到的。,这是一条关于宠物的评论,0
2429,这是得多牛逼的底子才能扛住如此斧神工的创意!,这是一条关于文化的评论,0
2430,看到最后我只能无语凝噎默默给跪了，你们才是人生的赢家[膜拜了]给众位燃烧生命做着cody实验田的爱豆们致以崇高敬意![ ],这是一条关于娱乐的评论,0
2431,任他红尘滚滚，我自清风明月。[得意地笑],这是一条关于情感的评论,0
2432,畜生畜生 !!!!![怒][怒][怒],这是一条关于情感的评论,0
2433,//@iAcro-裤裆老爷:畜生！！,这是一条关于情感的评论,0
2434,这只鸡会让你笑到脸抽筋，也太搞笑了。。[视频],这是一条关于宠物的评论,0
2435,感谢小编不断将惊喜带给所有喜欢你的粉丝，谢谢。,这是一条关于情感的评论,1
2436,祝小编天天快乐！,这是一条关于育儿的评论,1
2437,也祝所有参加活动的朋友好运！,这是一条关于情感的评论,1
2438,不管怎么总之她叫嚣的嘴脸令人恶心，太受不了这种人了。,这是一条关于娱乐的评论,0
2439,另，这张黑发没胡子天然呆抖森太萌了！！！,这是一条关于文化的评论,0
2440,什么???,这是一条关于财经的评论,0
2441,失误了吧？,这是一条关于娱乐的评论,0
2442,[抓狂] 尼玛一大早的被恶心坏了…………,这是一条关于旅游的评论,0
2443,震惊中,这是一条关于教育的评论,0
2444,@包子肥肥 你们这些近视的女女是不是都是这样[哈哈],这是一条关于宠物的评论,0
2445,离谱的是少年竟是她儿子的朋友。,这是一条关于娱乐的评论,0
2446,#欧王漆为伦敦奥运喝彩#孙扬加油，表现太棒了！！,这是一条关于运动的评论,1
2447,还有刘翔，希望能够好起来，有好的状态@俏宝静儿,这是一条关于教育的评论,1
2448,打开微博着实给我吓了一跳，整个微博都在给何大宝过生日，气势盖过对今天新当选的香港特首的祝福，@何洁 同学，你这是要人气不爆棚不罢休是吗？,这是一条关于娱乐的评论,0
2449,生日快乐[蛋糕][蛋糕],这是一条关于宠物的评论,0
2450,回复@浩森的世界2010:不可能是国人，官员连这点事都不懂，也就当不了官了。,这是一条关于财经的评论,0
2451,卡哇伊！！！！！！！！！！,这是一条关于宠物的评论,1
2452,哇！,这是一条关于旅游的评论,0
2453,活动好多呀！[花心],这是一条关于旅游的评论,0
2454,//@Jolin_bee: 凯米早教丰富多彩的活动，让2012的夏天不再闷热[cai开心]~,这是一条关于教育的评论,0
2455,#LOVE NBA球馆抢座看季后赛赢篮球背包# 我太幸运了！,这是一条关于运动的评论,0
2456,靠，这教师证白考了，全国人民来啊，每人打这变态老师250下，八婆！,这是一条关于教育的评论,0
2457,简直恶心得要死！,这是一条关于娱乐的评论,0
2458,屌丝女原谅高富帅杀了她爹，高富帅为了救屌丝男和屌丝女，跟敌人同归于尽，屌丝女原来是卧底！,这是一条关于娱乐的评论,0
2459,屌丝女逼迫屌丝男交出地图，屌丝男表示震惊，观众表示相当震惊，敌人没死，出来杀屌丝男，屌丝女为救屌丝男而死，屌丝男再次震惊。,这是一条关于娱乐的评论,0
2460,尼玛把观众当傻逼啊！！！,这是一条关于娱乐的评论,0
2461,//@luying求偶吧FM大发: 没有比这个更sb的剧情了,这是一条关于科技的评论,0
2462,你家摔倒跟年轻有半毛钱关系,这是一条关于情感的评论,0
2463,//@治愈系心理学:据说心情不好的人，会喜欢唯美英文的微博哦~~值得一看 [心],这是一条关于情感的评论,0
2464,呼呼[哈哈]~同学们的抗议收到效果了！[酷][bed凌乱][lxhx奔跑],这是一条关于宠物的评论,0
2465,张国荣99年上韩国KBS节目视频[话筒]这才叫风度：没有做作的姿态，随性而为，泰然自若。[赞]既然要跳舞，那就潇洒的舞一曲吧[得意地笑] [视频],这是一条关于娱乐的评论,1
2466,卧槽！！,这是一条关于情感的评论,0
2467,出完了那个到这个出完了这个到那个老子真心力竭了！！！,这是一条关于娱乐的评论,0
2468,SM你真TM把我们当ATM吗！！！！！！！@暴走漫画）,这是一条关于宠物的评论,0
2469,#又是一年毕业季沃来晒出我母校#记得还在大学读书的时候，我上完课回到寝室，突然发现灯都关掉了，接着听到优美动听的生日歌，室友走了进来，手上拿着一个蜡烛，唱着生日快乐歌，哈，原来今天也是我的生日，哥们真好。,这是一条关于教育的评论,0
2470,这是我最难忘的生日,这是一条关于育儿的评论,0
2471,好受不了 我以为这种奇葩只会出现在非你莫属 太降低职来职往的档次了！,这是一条关于娱乐的评论,0
2472,"//@心不想则不乱: 奇葩啊奇葩,好大的一朵奇葩......[汗]",这是一条关于娱乐的评论,0
2473,真TMD浪费钢管儿！,这是一条关于科普的评论,0
2474,//@玻璃唇: 这么多根棒子竖在那里装逼，不怕遭雷劈？,这是一条关于时事的评论,0
2475,右边靠妖吃货好去死了！！！,这是一条关于旅游的评论,0
2476,不为了图中女人转！！[鄙视],这是一条关于情感的评论,0
2477,比卖火柴的小女孩还惨一百倍……,这是一条关于育儿的评论,0
2478,卧槽！！！,这是一条关于教育的评论,0
2479,天雷滚滚！！。。。。,这是一条关于军事的评论,0
2480,擦擦擦~~~毁我的童年了……,这是一条关于宠物的评论,0
2481,[怒]南京一商场失火，饭店锁门竟要求顾客先结账[怒]人性到底在哪里？,这是一条关于情感的评论,0
2482,危险时刻人命竟然不如一顿饭钱！,这是一条关于科普的评论,0
2483,啊呸！[怒],这是一条关于宠物的评论,0
2484,哈哈哈哈,这是一条关于宠物的评论,0
2485,又读了一遍，写得真好。,这是一条关于情感的评论,1
2486,最后一段自警自励自勉。[太阳],这是一条关于情感的评论,1
2487,//@光旦复兮: 我也担心，现在的孩子们不相信了。,这是一条关于教育的评论,1
2488,上了岁数，才知道其实不相信容易，相信很难,这是一条关于情感的评论,1
2489,因喜欢科比而感到自豪！！！！,这是一条关于运动的评论,1
2490,茅于轼胆子真大，胆敢挑战中国人的底线，汉奸言论其大胆不亚于汪精卫，茅老贼胆大妄为,这是一条关于历史的评论,0
2491,我想，他连屁都不敢乱放，贼就贼，贼性是改不了的。,这是一条关于历史的评论,0
2492,这个好活动必须力挺！,这是一条关于文化的评论,1
2493,恭祝你们飞黄腾达！,这是一条关于旅游的评论,1
2494,也希望能有这个好运气中奖，支持你们,这是一条关于运动的评论,1
2495,我恨高考！,这是一条关于教育的评论,0
2496,啊哈哈哈哈~~笑抽脸QAQ~~@橙子泡沫 】,这是一条关于宠物的评论,0
2497,我无语，众人：没关系，我们可以互传的~最后KC还是重点看了我们自己相机的镜头，从这件微不足道的小事中就能看到，叔真的很周到！,这是一条关于运动的评论,1
2498,谢谢你！,这是一条关于情感的评论,1
