Unnamed: 0,text,aspect,label
5846,终于吃完了中秋节之饭，下午在棚里忙了一下午，感受了到，一个节目可以包两个棚来搞，时间充足，爽啊，这肯定能做成好节目啊，中秋节快乐！,这是一条关于娱乐的评论,0
5847,《湖南湘雅医院牵出腐败窝案 举报者曾多次受威胁》、《许宗衡案已移送司法机关 贪污金额高达20多亿元》等动辄成百万、千万、亿万之贪腐所掠夺走的普罗大众的财富呢？,这是一条关于房产的评论,0
5848,可我就是蠢，我就是喜欢那些被当成炮灰的热血漫画团。,这是一条关于娱乐的评论,1
5849,是，各方面都优秀的团确实优秀，评分表上也永远没有感动的分值，但是我心中的评分表已经给了满分。,这是一条关于运动的评论,1
5850,敢选择就别屈服于奖项，为了最初的爱，坚持下去，加油！,这是一条关于情感的评论,1
5851,突然想通了，女人就是他妈的不能做贤妻，不能太朴素，不能成天乖乖待在家里等男人回来，这样做唯一的结果就是被欺骗，被背叛！！！！！[給力],这是一条关于情感的评论,0
5852,中秋大餐，[礼花][礼花][烟火][烟花]辣，辣，辣~~~,这是一条关于文化的评论,0
5853,[火焰][火焰]撑，撑，撑~~~,这是一条关于宠物的评论,0
5854,[干杯][干杯]叔叔婶婶厨艺大增啊~~~[哈哈][哈哈],这是一条关于宠物的评论,0
5855,肖大宝，不要太难过了。,这是一条关于娱乐的评论,0
5856,在天堂的他，最想看到的就是你开开心心的，幸幸福福的。,这是一条关于情感的评论,0
5857,愿他老人家在天堂快乐！[蜡烛],这是一条关于情感的评论,0
5858,分享图片发现自己现在自拍技术真的越来越好了，哈哈。,这是一条关于宠物的评论,0
5859,头发扎起来觉得还真可爱，今天起了个大早，等着黄同学的短片，可惜她不在线。,这是一条关于娱乐的评论,0
5860,昨晚催了何洋让他把歌曲的小样做好，然后过段时间就开始写剧本拍MV了，忙碌的生活好啊[嘻嘻],这是一条关于娱乐的评论,0
5861,操，下午这会开的太恶心了。,这是一条关于宠物的评论,0
5862,关键是讲的东西太恶心了，讲突尼斯城管，讲埃及贫富差距，讲利比亚独裁暴政，关键是讲这些是为了体现我们国家的好。,这是一条关于历史的评论,0
5863,说要珍惜这来之不易的美好生活，稳定压倒一切，我操，不吹NB你妈不给你饭吃？,这是一条关于情感的评论,0
5864,非常不错！,这是一条关于宠物的评论,1
5865,最后这条将前两者苦心建立的国家形象消耗一空，是最强烈最痛心的讽刺。,这是一条关于历史的评论,0
5866,要怎样啊？！！！！！！,这是一条关于宠物的评论,0
5867,颁奖礼神马的都没参加！！！！,这是一条关于运动的评论,0
5868,刚刚更新退特说什么好久不见！！！！,这是一条关于宠物的评论,0
5869,是要怎样啊？！！！,这是一条关于宠物的评论,0
5870,还有昨天在中很久没更退特竟然在昨天更新了！,这是一条关于运动的评论,0
5871,于是你们是跑到日本去聚会了吧,这是一条关于娱乐的评论,0
5872,朋友们，发快递找圆通 @圆通速递官方微博 ，保你发什么丢什么。,这是一条关于科技的评论,0
5873,不信你发两张擦屁股纸，他们保证偷一张回家擦擦嘴！,这是一条关于科普的评论,0
5874,给我取快递的人叫 孟雪飞，电话是18001387059，大伙没事帮我慰问他，越晚越好，至少我每天晚上都会慰问慰问他。,这是一条关于教育的评论,0
5875,[心] [吃惊] @青春爱哭的小猪:编教材的要不把孩子送到国外去了，要不心理有些变态。,这是一条关于育儿的评论,0
5876,我想狠狠的抽自己一耳光~~~,这是一条关于宠物的评论,0
5877,对老、我要记录下来、我昨晚上做梦上演老一集聊斋、我还是男主角、但是比电视剧那个聊斋要稍微恐怖点、我救捞一个快要挂老的女妖怪[奥特曼] 、还有个男妖怪我木有救、啊哈哈、,这是一条关于娱乐的评论,0
5878,别说粉丝看了受不了，任何路人看着都心酸吧，一代天王生命的最后简直是凄惨加孤单，一杯热茶都没有。。。。。,这是一条关于娱乐的评论,0
5879,这些唱片老总真是太不是人了。。。。。,这是一条关于娱乐的评论,0
5880,现在亲人，唱片公司还在靠他赚进大把的银子。。。。,这是一条关于娱乐的评论,0
5881,这就叫团结！,这是一条关于军事的评论,1
5882,这就叫团结！,这是一条关于军事的评论,1
5883,七班威武！,这是一条关于教育的评论,1
5884,我爱七班！,这是一条关于育儿的评论,1
5885,大武生威武！,这是一条关于旅游的评论,1
5886,yo!,这是一条关于宠物的评论,1
5887,拜托您搞清楚那个主张免除凶手死刑的是被害人的母亲，而且是个虔诚的基督徒。,这是一条关于情感的评论,0
5888,药家鑫杀害的张女士丈夫同意药免死么？,这是一条关于财经的评论,0
5889,她丈夫是基督徒嘛？,这是一条关于娱乐的评论,0
5890,您的律师证是考的吗？,这是一条关于教育的评论,0
5891,昨天在网上买了衣服，今天就迫不及待的穿上了，原本以为穿不了，哈哈，还好还好，要对自己的身材有信心嘛！！！！,这是一条关于宠物的评论,0
5892,//@傲雪寒梅围脖:喜欢，分享。,这是一条关于情感的评论,0
5893,谢谢老太！,这是一条关于情感的评论,0
5894,鞋子现在还没干[失望] 我去麦当劳没买到上次看你啃的大鸡腿！,这是一条关于运动的评论,0
5895,我想吃肉啊……[晕],这是一条关于宠物的评论,0
5896,她说：刚用手机拍了段视频传网上，不小心错选了平时自拍的视频，还没有来的及按取消就已经全传上去了，半分钟的自拍啊！！,这是一条关于情感的评论,0
5897,天翼3G太快害死人了！,这是一条关于房产的评论,0
5898,好囧，看来穿裙子真是要十万万分小心，刚刚在公交车站看到一个姑娘裙子的带子被自己的高跟鞋踩松，然后整个裙子掉下去露出了底裤…,这是一条关于娱乐的评论,0
5899,车站闹木多人…[汗],这是一条关于科普的评论,0
5900,瑞家在医院：思思喝了点水，给吃了点蛋黄，结果又吐了，大夫说必须继续禁食禁水，思思心疼死我了！,这是一条关于育儿的评论,1
5901,给她铺上了垫子，快点好起来吧,这是一条关于育儿的评论,1
5902,清晨，窗外的阳光洒进来，我惊喜的发现，「滴水观音」的花再一次绽放，而这次的花蕊似「观音菩萨」的微笑。,这是一条关于旅游的评论,0
5903,我的心被触碰了一下，忽然很伤感......,这是一条关于情感的评论,0
5904,看起来很好吃的样子 ！,这是一条关于宠物的评论,1
5905,昨晚医院突然调来男病人到其所在的女病房，半夜男病人对其母亲进行了性搔扰，报警，警察不管，医院推卸责任，医院还声称该男病人是神精病人!,这是一条关于科普的评论,0
5906,这么个大医院男女混住?,这是一条关于房产的评论,0
5907,病人混住?,这是一条关于科普的评论,0
5908,声讨!!!,这是一条关于教育的评论,0
5909,相比起热得连被子都不用盖，脖子上一直挂着汗珠，整夜失眠来说，冥冥中传来5个字：这都不叫事。,这是一条关于科普的评论,0
5910,最近学校各个隐秘不隐秘的地方都出现辛苦训练土风舞的同学，各种气势，各种壮观，各种惊叹！,这是一条关于教育的评论,1
5911,加油！,这是一条关于宠物的评论,1
5912,一起期待11月5号的精彩！,这是一条关于旅游的评论,1
5913,于是男孩用手指狂戳他爸的头说：这样戳你疼不疼？,这是一条关于育儿的评论,0
5914,疼不疼？！,这是一条关于情感的评论,0
5915,哇哈哈~我从征戰之路的农场里偷偷收割了好多资源！,这是一条关于宠物的评论,0
5916,顺便嘛~嘿嘿，你懂的！,这是一条关于旅游的评论,0
5917,星期一，下这么大的雨，这时候在床上呆着该是何等惬意的事呀！,这是一条关于文化的评论,0
5918,如果可以选择，下辈子——当猪！,这是一条关于情感的评论,0
5919,大家纷纷对一条铺天盖地的新闻持怀疑态度，既然用了肯定的语气，那就是已签约而非有意向啊╮(╯_╰)╭看来非要等唐人那帮吃货发话才能打消疑虑，但是。。。,这是一条关于娱乐的评论,0
5920,人家最近在哭鳖自家步步呢，那顾得上我们呀[小人得志],这是一条关于情感的评论,0
5921,哈哈，发布最新消息，远远他老娘即将驾临绵阳，本王觉得，咱们应该组团欢淫一下...,这是一条关于旅游的评论,0
5922,顺便，浪里个浪...,这是一条关于娱乐的评论,0
5923,我操你妈，这房间隔音效果么那差。,这是一条关于房产的评论,0
5924,这利马不用睡了。[怒][怒],这是一条关于运动的评论,0
5925,上图：英勇城管再战江湖，广州小贩血肉模糊。,这是一条关于房产的评论,0
5926,昨天广州，几名卖红薯、玉米的小贩与城管发生激烈冲突，2名小贩受伤被送往医院治疗，其中一人被钢管警棍爆头。,这是一条关于汽车的评论,0
5927,蛋蛋的忧伤。。。[生病][挖鼻屎],这是一条关于宠物的评论,0
5928,今天西宁的纺织品大楼起火了，火灾的原因还没有查清楚，但很明显的又是施工队的不对，呵呵很奇怪的现象，央视大楼最后也是拿民工开刀，估计这次的火灾也会是这样的吧可是我很想问问这些个施工队的监理方在做什么？,这是一条关于房产的评论,0
5929,日本如此紧急关头，奥特曼竟然没有出现，高达也无动于衷，被人们寄予众望的圣斗士也消失了，美国表示不会派变形金刚去日本参与救助，但是不排除派遣忍者神龟的可能，中方表示，葫芦娃已在赶往日本的途中，孙悟空和黑猫警长暂时联系不上，喜羊羊表示压力很大,这是一条关于军事的评论,0
5930,看不下去了山寨大片《爱情公寓2》呵呵，虽说我还是可耻的笑了~~~~~~,这是一条关于娱乐的评论,0
5931,啊啊啊！！！,这是一条关于宠物的评论,0
5932,我还有一篇作文要写啊啊啊！！！,这是一条关于教育的评论,0
5933,——要不是不要写作业，我现在才不起来呢！,这是一条关于育儿的评论,0
5934,——我想睡到（中午）12点！,这是一条关于育儿的评论,0
5935,只是我看到这马卡龙时，很期待的问：能帮我拿几颗吗，服务生说＂很抱歉小姐，只拿来摆设，不提供给客人吃＂...,这是一条关于汽车的评论,0
5936,我很囧~,这是一条关于情感的评论,0
5937,这年头，无论是做菜的还是做爱的，放心的肉是越来越少了；无论是婴儿喝的还是成人摸的，放心的奶是越来越少了；无论是家禽下的还是男人挂的，放心的蛋是越来越少了；无论是饲养的还是应招的，放心的鸡是越来越少了。。。,这是一条关于育儿的评论,0
5938,稀土卖出白菜价，这是浪费资源的极大表现。,这是一条关于财经的评论,0
5939,不过特工叔也超级萌啊！,这是一条关于宠物的评论,1
5940,把宅叔吃的死死的神马的萌翻了[欢欢],这是一条关于宠物的评论,1
5941,面对狗仔的镜头还捂脸害羞,这是一条关于宠物的评论,0
5942,其实城管还是二妈生的，杀个当兵的或者警察试试？,这是一条关于历史的评论,0
5943,搞不懂的是，既然知道自己是baster，那么能不能低调点？,这是一条关于运动的评论,0
5944,柏林城中，MARITIM酒店里艺术气息满满，每一层，每个角落都有不同的艺术作品，绝不重复~~~(具酒店消息，所有作品总价值多大300多万欧元~~当然是不可以带走的~) 这幅是来自酒店餐厅的画作，well，是否有些中国味道呢？？,这是一条关于文化的评论,1
5945,是龙吗~~哈哈,这是一条关于宠物的评论,1
5946,掉到了无尽的合同之中[泪]挣分钱太不容易了，还有很多事宜要处理，一个人变几个人来用[晕]月底签约正式开始了,这是一条关于运动的评论,0
5947,2002年的悲伤往事：2002年5月7日21时32分，大连周水子机场接到当时在傅家庄上空的北方航空公司由北京飞往大连的CJ6136麦道客机报告，称机舱失火，此后飞机便与机场失去联系。,这是一条关于旅游的评论,0
5948,收到好多好多好多的祝福！,这是一条关于宠物的评论,0
5949,真的好~开~心~~~~~~＞＜[哈哈][爱你][心][猪头][握手]鞠躬！,这是一条关于宠物的评论,0
5950,谢谢你们，好爱大家,这是一条关于宠物的评论,0
5951,很讨厌坐公交熊抱扶手的人，本来就挤得不得了，连扶的地方都没有，还一个人占了整根柱子，有本事你就跳钢管舞呀？！,这是一条关于情感的评论,0
5952,看了一些旅游小姐或者亚裔小姐的视频片段，怎么觉得这些靓女们说话和才艺那么的假呢，回答评委问话就像是新闻联播的台词，才艺？？？,这是一条关于娱乐的评论,0
5953,大家都会的那能叫才艺吗？,这是一条关于教育的评论,0
5954,你也不比普通人更加出色。,这是一条关于情感的评论,0
5955,评委也挺白痴的，一个选美大赛，还叫做赛出了风格赛出了水平，什么年代了不觉得这个话恶心吗！,这是一条关于娱乐的评论,0
5956,终于，处理完了所有的事情。,这是一条关于宠物的评论,0
5957,等会再把凌乱的办公桌收拾干净，就可以回家啦！,这是一条关于科普的评论,0
5958,周末，来吧[康乃馨],这是一条关于旅游的评论,0
5959,她夸奖我是一个聪明的朋友，我在这儿偷偷地美着呢~[偷笑],这是一条关于宠物的评论,0
5960,我最烦听人说自由、民主、人权。,这是一条关于情感的评论,0
5961,看见说这三个词，就感觉又遇上一个被西方宣传洗了脑的傻傻的小文人。,这是一条关于文化的评论,0
5962,脸有点臭的说。,这是一条关于宠物的评论,0
5963,跟他进去的时候紧张死了。,这是一条关于宠物的评论,0
5964,不行，随手看了一分钟我特么就忍不住了！,这是一条关于宠物的评论,0
5965,州长你妹啊！！,这是一条关于宠物的评论,0
5966,唐代州郡一级的官职有刺史、别驾、长史、司马、录事、参军事；哪里特么来的州长？？！！,这是一条关于历史的评论,0
5967,就说施瓦辛格不做州长了也不能这么欺负州长吧！！,这是一条关于历史的评论,0
5968,"是啊,双汇不会再用瘦肉精了,但会继续加砒霜的。",这是一条关于房产的评论,0
5969,药家鑫也不会再杀人了，但会有更多人效仿药家鑫杀人。,这是一条关于证券的评论,0
5970,因为杀了人也不会被判死刑的。,这是一条关于历史的评论,0
5971,明牌产品的生产流程：德国人发明--美国人产品化--英国人投资--法国人名牌化--意大利人设计包装--日本人成功使其高性能或小型化--中国人大量生产--韩国人说是他们的。,这是一条关于汽车的评论,0
5972,我觉得南京应该是全国唯一一个没有＂屌丝＂的城市，因为南京人的口头禅就是：么的屌丝哦！[哈哈] [哈哈],这是一条关于旅游的评论,0
5973,别的日他妈，我交个男友次次开房我给钱，滚他妈的蛋。,这是一条关于情感的评论,0
5974,五个月后这里一根鸟毛都没有！,这是一条关于宠物的评论,0
5975,//@nailwowo：我想一个人私奔,这是一条关于情感的评论,0
5976,天气回暖， 必须求掉肉！！！,这是一条关于科普的评论,1
5977,防晒都没用 很快就要变黑了！[泪],这是一条关于科普的评论,0
5978,还好你够白，换成是我，可能很快就成黑人[哈哈],这是一条关于宠物的评论,0
5979,五道杠有什么了不起....,这是一条关于娱乐的评论,1
5980,还不是山寨我们学校的logo！,这是一条关于教育的评论,1
5981,中国美术美院万岁。。。,这是一条关于文化的评论,1
5982,那么默默转发，哈哈,这是一条关于宠物的评论,1
5983,小姑娘们也不容易，不管你是啥风格，都得跳啊蹦啊的。,这是一条关于娱乐的评论,1
5984,今天杨洋那段摇滚表现让人很惊艳，论唱功，这厮必须是冠军。,这是一条关于娱乐的评论,1
5985,买了现在的手机越来越后悔，从没人告诉我国产品牌手机上网会那么慢。,这是一条关于数码的评论,0
5986,被黑耍大牌也能收饭啊！！！！！,这是一条关于房产的评论,0
5987,几张看高达的照片儿还能收饭啊！！！！！,这是一条关于宠物的评论,0
5988,小韩你收饭的气场还能再诡异些吗！！！！！,这是一条关于娱乐的评论,0
5989,方便面涨价了，鸡蛋涨价了，面粉涨价了，汽油涨价了，羽绒服涨价了……,这是一条关于证券的评论,0
5990,除了工资，身边的一切几乎都涨价了，但是我们依然需要坚强地活下去，因为墓地现在也涨价了…….,这是一条关于房产的评论,0
5991,在上海等何老师明天一起回长沙，录长长假后的第一期快乐大本营，好期待哦[鼓掌]，湖南卫视是个温暖的大家庭，每次回去录节目就特开心，打心眼儿里开心[嘻嘻][哈哈],这是一条关于娱乐的评论,0
5992,你太坏，心眼儿多，怪不得你这么胖。,这是一条关于情感的评论,0
5993,你凭什么要找个人，而让我找条狗做女朋友？,这是一条关于宠物的评论,0
5994,你太坏了。,这是一条关于情感的评论,0
5995,东方神起新专辑TONE在日本RecoChoku配信历史上首次获得1周6首曲子连续获得日榜一位[鼓掌][good],这是一条关于娱乐的评论,0
5996,神经病每天都很快乐 今天跟fr在一起 两个人有病一样的拍恐怖照片 由于拍得太恐怖还吓到了自己 大家不喜勿入 胆小者别点 我概不负责 晚安，上海,这是一条关于运动的评论,0
5997,看看最近韩国的新出来的女团一个个卖肉，再看看我家函数 ，多么的高贵 有个性 我喜欢 就喜欢这种调调 爱死你们了,这是一条关于娱乐的评论,1
5998,现在养了2个月，成这B样了，而且还不吃竹子，求鉴定！,这是一条关于宠物的评论,0
5999,介哥们是不是被骗了？,这是一条关于科普的评论,0
6000,无聊无聊无聊无聊无聊无聊无聊无聊无聊无聊的星期六,这是一条关于宠物的评论,0
6001,我耽误了一个阳光明媚的星期六阿,这是一条关于娱乐的评论,0
6002,我该不该出去拍些照片什么 打发一下我无聊至极的时间 还是该去睡会 然后起来吃晚饭 然后接着无聊 [下雨] [照相机],这是一条关于宠物的评论,0
6003,新浪市值大幅缩水，唉，李师太一记暗招就让他口吐鲜血。,这是一条关于运动的评论,0
6004,更要命的是怕以后我们连山寨版的非死不可都用不上。,这是一条关于数码的评论,0
6005,我不肯定 不确定 以后的路是不是我预想的那样，但是我知道世界上只有一个你，不会有下一个你，错过了就错过了，决不会有重来或下一个你，所有，我赌了一把活着死去都不会忘记的赌注，就是把宝压在你身上，我希望我的眼睛不会看走眼，我对你的做的一切都是值得的。,这是一条关于情感的评论,1
6006,其实我也是别人的负担,这是一条关于情感的评论,0
6007,啊噗噗噗！,这是一条关于宠物的评论,0
6008,现在的题都那么歪滴的么!!!,这是一条关于教育的评论,0
6009,啊啊啊啊，昨天物理也是，肿么回事啊!!!,这是一条关于科普的评论,0
6010,砸了!!!!,这是一条关于宠物的评论,0
6011,今天腊八节，喝粥的时节~而我，却让某些人喝不下了，憋在心头99不敢开口的〈禁烟令〉经副总同意，从即日即时发布生效，禁烟涵盖所有的办公室~,这是一条关于科普的评论,0
6012,为了大家的健康，今儿个做了个大恶人，开罪你们啦（烟民兄弟包括总经理和最大的老板）〈对给你们带来的不便12万分对不起〉[做鬼臉] [害羞],这是一条关于科普的评论,0
6013,因为尼玛这本书讲述的是从耗子变成客运总裁！！！！！！！！,这是一条关于科技的评论,0
6014,尼玛坑爹呢！！！！！！！！！,这是一条关于军事的评论,0
6015,今天又遇到老客户了——强坚，每次看见这位女士都不由的让我菊花一紧，结果她后面的那位女客户让我更加震惊——吴菊花！！！,这是一条关于情感的评论,0
6016,这宾馆相当相当垃圾啊..,这是一条关于旅游的评论,0
6017,哦也~然后下午回老家..,这是一条关于旅游的评论,0
6018,心瞬间被什么狠狠的撞了一下～,这是一条关于宠物的评论,0
6019,生疼生疼的～,这是一条关于情感的评论,0
6020,有些事即使强迫自己当作记忆也还是会被随时触发的～,这是一条关于科普的评论,0
6021,回复@Carissa:厕所光线好，嘿嘿~~~不好意思啦 亲爱的 //@Carissa:大姐，别在厕所拍了,这是一条关于宠物的评论,0
6022,我的朋友端宏斌和我聊天，说到了谢国忠大师对于97年香港楼市的预测是准确的，我认为就是偶一次的准确，谢国忠沦为了守株待兔的农夫。,这是一条关于房产的评论,0
6023,现在侯宁的话说的很满，也很刚劲有力，难道也要靠08年对股市的预测做守株待兔的农夫？,这是一条关于证券的评论,0
6024,这期真的很有看点。,这是一条关于娱乐的评论,1
6025,"我最萌的地方是游乐场那些女孩叫着NK,NK的时候，他背过身，冲着女人，恩，我放心了",这是一条关于情感的评论,1
6026,15岁那年妈妈一个人带我来北京照顾住院的姥爷，她自己应聘工作、帮我找学校借读、租房子，直到有现在的房子之前，我们搬了11次家，从妈妈身上我学会了孝顺、善良和坚强！[心],这是一条关于情感的评论,1
6027,据说是发自杭州市宝石山下一出租房的汇款单上的简短附言，是该按摩女给家乡妹妹汇款时随手涂鸦的，令无数专业作家汗颜！,这是一条关于房产的评论,0
6028,你是我们一生中最大的骄傲，就算喝了忘情水，被冰雨淋得透湿。,这是一条关于情感的评论,0
6029,美邦的，cb前丫们风声水起出碟开con各种开心幸福不悔，所谓团站个个屁都不放一个，一片祥和啊，cb后各种悲伤遗憾泪水，所谓＂团站＂跳脚抗议神马的，饭借着sm暗踩，爱豆干脆挑明直接踩，哦，雪特，真是操蛋的世界！,这是一条关于娱乐的评论,0
6030,"刚才被我老妈彻底搞癫疯了,我在把小A海报摊在窗台上,老妈看见后说我又开始收集帅哥海报!",这是一条关于育儿的评论,0
6031,"然后我妈看了两张海报后,意味深长的说了一句:这就是维尼夫妇啊?",这是一条关于育儿的评论,0
6032,"~(=,=)~让我去死吧",这是一条关于宠物的评论,0
6033,可是我有时候真的很累，让我在只有我一个人的地方痛快的哭一次。,这是一条关于情感的评论,0
6034,祝福！,这是一条关于情感的评论,1
6035,我喜欢并习惯了对变化的东西保持着距离，这样才会知道什么是最不会被时间抛弃的准则。,这是一条关于情感的评论,1
6036,[蛋糕] 当当当当~第一个愿望：爱我的人身体健康。,这是一条关于育儿的评论,1
6037,第三个愿望：掖着。[蛋糕],这是一条关于教育的评论,1
6038,嘲笑之余心中还是隐隐作痛。,这是一条关于情感的评论,0
6039,"群聊,有人喜欢耿直,有人喜欢赵云,有人喜欢乔峰,诶,我因为喜欢陈悍东,一直不敢看胡军别的影视作品,害怕破坏陈悍东的形象,可能是胡军塑造太多经典形象了,有时候你心中喜欢的并不是胡军了,而是&amp;quot;胡军的某一个分身&amp;quot;..",这是一条关于娱乐的评论,1
6040,好久没见到妈妈了，想她了。,这是一条关于情感的评论,1
6041,」看着这个短信，我眼泪划了下来。,这是一条关于科技的评论,1
6042,爸爸妈妈，我会加油的。,这是一条关于情感的评论,1
6043,爱你们[心],这是一条关于情感的评论,1
6044,该合同一看就是对方法务做的，通篇都是保护自己利益的条款，写的赤裸裸，保护交易相对方的条款或平等对待的条款一条也没有。,这是一条关于证券的评论,0
6045,我非常不喜欢这种合同，这个合同基本上是一个不能适用的合同。,这是一条关于运动的评论,0
6046,有的人把宠物看很重要，视宠物为宝贝，再说这也是一条鲜活的生命，为什么法律给受害的宠物有一个交代，就因为它是宠物，就视它的生命为无有或是无所谓吗？,这是一条关于宠物的评论,0
6047,[抓狂] [抓狂] [抓狂] [抓狂] [抓狂] 一大早挤公交的有木有？？？,这是一条关于宠物的评论,0
6048,挤公交也很能减肥哦！！！,这是一条关于科普的评论,0
6049,太强悍了！！！,这是一条关于宠物的评论,0
6050,虽然昨天已点评，今日再看详解仍控制不了心中愤怒，狗日的王八蛋，挨千刀都不足平民愤！,这是一条关于娱乐的评论,0
6051,//@江南春:司机大哥你还是人吗?泪,这是一条关于情感的评论,0
6052,这个时间，上菜，会不会遭你们这帮女人骂哦？......,这是一条关于情感的评论,0
6053,女人们，表恨我....[顶],这是一条关于娱乐的评论,0
6054,广州南很气派，可以和机场一拼了，但是人很多啊！,这是一条关于旅游的评论,0
6055,饮水处和洗手间门口都排了长队，高铁尚且如此，普通火车站更可想而知，春运会有所改变吗？,这是一条关于科普的评论,0
6056,呵呵,这是一条关于教育的评论,0
6057,这事儿比核辐射来的还突然，全天没有一分钟在开小差，收发邮件，现在还要写方案在加上凄凉的晚餐，我恨方案！,这是一条关于科普的评论,0
6058,恨恨恨！,这是一条关于情感的评论,0
6059,真心恨！,这是一条关于情感的评论,0
6060,如果一天能有36个小时就好了[挖鼻屎]，12个小时用来上班和吃饭以及作其他事情什么的，12个小时做网上的事情，然后12个小时全部用来睡觉....[可怜],这是一条关于宠物的评论,1
6061,哈哈，太会用表情输入法了[强壮][赞][理发][美甲][口红][高跟鞋][裙子][9][1][4][四点钟][星光][卡门][星光][六点钟][健美操][拍卖][酒杯][雷达][摄像机][相机][来电][鼓掌][礼花][满][祈祷][爱心发光][十点钟],这是一条关于情感的评论,0
6062,民众宁愿相信谣言，而对用税钱养出来的狗不信任，这他娘的到底是哪里错了呢,这是一条关于宠物的评论,0
6063,@和静 同学，书收到，谢谢。,这是一条关于情感的评论,1
6064,与新诗相比，更喜欢占全书十分之一内容的旧体诗。,这是一条关于文化的评论,1
6065,认同何三坡对你的旧体诗的评论。,这是一条关于文化的评论,1
6066,大了，没有往日的欢乐，有的只是多愁善感，有的只是孤独，默默的待在小屋里 手里拿着一只香烟 吸一口寂寞吐出的是孤独！,这是一条关于宠物的评论,0
6067,真的是心中只有祝福啊,这是一条关于情感的评论,1
6068,我的无敌老妈，自称笑靥如花，如今回眸一笑，吓呆我和爸爸；我的无敌老妈，待我热烈火辣，我总装作不懂，那是爱的表达；我的无敌老妈，你不完美无瑕，但在我的眼中，你一直最伟大；母亲节快乐啊，我的无敌老妈！,这是一条关于育儿的评论,1
6069,最兴奋的是，书在设计的时候，我的女儿出生了，毫不犹豫的将女儿的照片放进了书里。,这是一条关于育儿的评论,0
6070,哈呀呀！！！,这是一条关于宠物的评论,0
6071,翻箱倒柜地找备用鼠标，居然找到了高中时用过的第一个手机。,这是一条关于数码的评论,0
6072,记忆的闸门打开，无数的画面涌来，此时此刻，我是多么的想念你们。,这是一条关于情感的评论,0
6073,瞬间被这个惊艳了┭┮﹏┭┮心肝你太青葱了为神马我才认识你为神马为神马[泪奔],这是一条关于运动的评论,1
6074,从前理发店里用女孩子洗头的好日子是一去不复还了。。。,这是一条关于情感的评论,0
6075,试想一下，被一个男人毛手毛脚地洗完还要嗲声嗲气地问你＂先生，还痒不痒＂是怎样的一种奇妙的感觉？！,这是一条关于情感的评论,0
6076,操！,这是一条关于房产的评论,0
6077,看看中国的经济数据你会发现无数荒诞的事情，去年中国的出口退税是8000多亿，而个人所得税是4800亿，换言之我们每个人交的个税全部补贴给国外消费者还不够，还要倒贴3000亿，一个穷国的老百姓如此补贴外国人，这是人类历史上都罕见的怪事，天朝啊，让我怎么来爱你？,这是一条关于历史的评论,0
6078,可怜陈军倾家荡产，读小学的子女双双辍学。,这是一条关于教育的评论,0
6079,我与两位媒体朋友介入调查后，凶手家里迅速兑现了民事赔偿，刑事判决中的严重问题不了了之。,这是一条关于情感的评论,0
6080,本次315监管高层雷厉风行，希望可以对造假的整个产业链中的各利益攸关者示警。,这是一条关于科普的评论,1
6081,我更期待的不是对工商业主严打，而是对纵容伪劣产品横行的各级责任出重手，为工商业者提供可以道德的条件。,这是一条关于房产的评论,1
6082,元宵快乐！,这是一条关于文化的评论,0
6083,哈哈。,这是一条关于宠物的评论,0
6084,结果此女高票当选班花。,这是一条关于娱乐的评论,0
6085,昆明为了卖地，把汽车客运站搬到距离市区几十公里的地方，从市区坐公交车去客运站需要一个半甚至二个小时，出租车也需要四十多分钟，这让老百姓怎么活?,这是一条关于房产的评论,0
6086,实际我只是看不惯某些人的道德评价，更看不惯对模特的蔑视。,这是一条关于文化的评论,1
6087,力挺苏紫紫丫头，做自己的，没必要在意他人的非议。,这是一条关于娱乐的评论,1
6088,MS她木有睡醒，因为葱毛还翘着[偷笑]希望春春能多休息休息吧。。,这是一条关于宠物的评论,0
6089,祝春春在太原过得愉快。。[太开心][太开心],这是一条关于旅游的评论,0
6090,今天福利比较好。[偷笑][欢心鼓舞],这是一条关于宠物的评论,0
6091,请抛弃所有乱七八糟的商业化，给他们一次机会吧！,这是一条关于房产的评论,1
6092,真的不想十年二十年之后，谈起上个时期的一哥一姐，竟然发现对他们连一首歌的共同记忆也没有······,这是一条关于娱乐的评论,1
6093,请你，投一票！,这是一条关于旅游的评论,1
6094,衰老快乐！,这是一条关于宠物的评论,0
6095,[蛋糕][蛋糕][礼物][嘻嘻]今年必须使劲使劲的给力嚄！,这是一条关于宠物的评论,0
6096,艳照来个小集合！[嘻嘻],这是一条关于旅游的评论,0
6097,「虽然想用我的意志来忘掉自己脑子里的记忆，但比起我的脑子，我的心却更快的记起你。我爱你，结婚吧。你要跟我吃饭，还是要和我在一起？ ——金希澈」小无赖[扇子遮面],这是一条关于娱乐的评论,0
6098,据英国《每日邮报》在英国汉普郡一户人家的花园内，一对贪吃的小松鼠脑袋被卡在椰子壳内。,这是一条关于科普的评论,0
6099,这一幕被这户人家的主人拍摄下来，其场面令人忍俊不禁。[哈哈],这是一条关于宠物的评论,0
6100,可能因为放假，法院电话没人接，明天我在给法院打电话，看看法官给我怎样的答复，就算法院有权冻结夏俊峰妻子张晶的银行帐号，就不和本人说一声吗？,这是一条关于情感的评论,0
